name,mz,rt,MS2.spectrum.name,Candidate.number,Identification,Level
M340T346,340.0892774,345.6253662,NA,3,"Compound.name:Norfluoxetine;CAS.ID:83891-03-6;HMDB.ID:HMDB0060551;KEGG.ID:NA;Lab.ID:HMDB0060551;Adduct:(M-H+2Na)+;mz.error:1.053385;Database:HMDB.metabolite.data{}Compound.name:(E,E)-Piperlonguminine;CAS.ID:5950-12-9;HMDB.ID:HMDB0030187;KEGG.ID:NA;Lab.ID:HMDB0030187;Adduct:(M-2H+3Na)+;mz.error:1.290198;Database:HMDB.metabolite.data{}Compound.name:(2E)-Piperamide-C5:1;CAS.ID:117137-65-2;HMDB.ID:HMDB0038834;KEGG.ID:NA;Lab.ID:HMDB0038834;Adduct:(M-2H+3Na)+;mz.error:1.290198;Database:HMDB.metabolite.data",3
M340T440,340.0920267,440.2908783,NA,3,"Compound.name:3-hydroxy-1-methyl-4,5-diphenylpiperidine-2,6-dione;CAS.ID:NA;HMDB.ID:HMDB0134789;KEGG.ID:NA;Lab.ID:HMDB0134789;Adduct:(M-H+2Na)+;mz.error:0.2917775;Database:HMDB.metabolite.data{}Compound.name:3-hydroxy-1-methyl-2,6-dioxo-4,5-diphenylpiperidin-1-ium;CAS.ID:NA;HMDB.ID:HMDB0134799;KEGG.ID:NA;Lab.ID:HMDB0134799;Adduct:(M-H+2Na)+;mz.error:0.2917775;Database:HMDB.metabolite.data{}Compound.name:7-Hydroxyheptaphylline;CAS.ID:170663-15-7;HMDB.ID:HMDB0041245;KEGG.ID:NA;Lab.ID:HMDB0041245;Adduct:(M-H+2Na)+;mz.error:0.2917875;Database:HMDB.metabolite.data",3
M340T279,340.1023445,279.0394592,NA,3,"Compound.name:6-(benzoyloxy)-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0125176;KEGG.ID:NA;Lab.ID:HMDB0125176;Adduct:(M+CH3CN+H)+;mz.error:0.8072775;Database:HMDB.metabolite.data{}Compound.name:Benzoyl glucuronide (Benzoic acid);CAS.ID:19237-53-7;HMDB.ID:HMDB0010324;KEGG.ID:NA;Lab.ID:HMDB0010324;Adduct:(M+CH3CN+H)+;mz.error:0.8073100;Database:HMDB.metabolite.data{}Compound.name:2-Methoxyacetaminophen glucuronide;CAS.ID:53446-12-1;HMDB.ID:HMDB0240215;KEGG.ID:NA;Lab.ID:HMDB0240215;Adduct:(M+H-H2O)+;mz.error:0.8417400;Database:HMDB.metabolite.data",3
M340T182,340.0630674,181.9273376,NA,3,"Compound.name:Suprofen S-oxide;CAS.ID:NA;HMDB.ID:HMDB0060924;KEGG.ID:NA;Lab.ID:HMDB0060924;Adduct:(M+CH3CN+Na)+;mz.error:4.094595;Database:HMDB.metabolite.data{}Compound.name:Thiophene-4,5-epoxide;CAS.ID:NA;HMDB.ID:HMDB0060925;KEGG.ID:NA;Lab.ID:HMDB0060925;Adduct:(M+CH3CN+Na)+;mz.error:4.094595;Database:HMDB.metabolite.data{}Compound.name:Cinolazepam;CAS.ID:75696-02-5;HMDB.ID:HMDB0015533;KEGG.ID:NA;Lab.ID:HMDB0015533;Adduct:(M+H-H2O)+;mz.error:4.162967;Database:HMDB.metabolite.data",3
M340T725,340.2181599,725.4279175,NA,3,Compound.name:Diphthamide;CAS.ID:NA;HMDB.ID:HMDB0060473;KEGG.ID:NA;Lab.ID:HMDB0060473;Adduct:(M+CH3CN+H)+;mz.error: 8.886897;Database:HMDB.metabolite.data{}Compound.name:Minaprine;CAS.ID:25905-77-5;HMDB.ID:HMDB0014943;KEGG.ID:NA;Lab.ID:HMDB0014943;Adduct:(M+CH3CN+H)+;mz.error:12.496385;Database:HMDB.metabolite.data{}Compound.name:9'-desmethylgranisetron;CAS.ID:NA;HMDB.ID:HMDB0061061;KEGG.ID:NA;Lab.ID:HMDB0061061;Adduct:(M+CH3CN+H)+;mz.error:12.496385;Database:HMDB.metabolite.data,3
M340T646,340.1915885,646.2025146,NA,3,Compound.name:Quifenadine;CAS.ID:10447-39-9;HMDB.ID:HMDB0240236;KEGG.ID:NA;Lab.ID:HMDB0240236;Adduct:(M+HCOO+2H)+;mz.error:2.060338;Database:HMDB.metabolite.data{}Compound.name:E-10-Hydroxyamitriptyline;CAS.ID:NA;HMDB.ID:HMDB0013888;KEGG.ID:NA;Lab.ID:HMDB0013888;Adduct:(M+HCOO+2H)+;mz.error:2.060343;Database:HMDB.metabolite.data{}Compound.name:Dehydropipernonaline;CAS.ID:107584-38-3;HMDB.ID:HMDB0040811;KEGG.ID:NA;Lab.ID:HMDB0040811;Adduct:(M+H)+;mz.error:2.112073;Database:HMDB.metabolite.data,3
M340T432,340.1748217,432.0847168,NA,3,"Compound.name:4-Hydroxycinnamoylagmatine;CAS.ID:7295-86-5;HMDB.ID:HMDB0033460;KEGG.ID:C04498;Lab.ID:HMDB0033460;Adduct:(M+CH3CN+Na)+;mz.error:0.98949;Database:HMDB.metabolite.data{}Compound.name:Toxin T2 tetrol;CAS.ID:34114-99-3;HMDB.ID:HMDB0036159;KEGG.ID:NA;Lab.ID:HMDB0036159;Adduct:(M+CH3CN+H)+;mz.error:1.54184;Database:HMDB.metabolite.data{}Compound.name:3,7,8,15-Scirpenetetrol;CAS.ID:128534-67-8;HMDB.ID:HMDB0037560;KEGG.ID:NA;Lab.ID:HMDB0037560;Adduct:(M+CH3CN+H)+;mz.error:1.54184;Database:HMDB.metabolite.data",3
M340T553,340.1862581,552.9933167,NA,3,Compound.name:Lysyl-Phenylalanine;CAS.ID:NA;HMDB.ID:HMDB0028958;KEGG.ID:NA;Lab.ID:HMDB0028958;Adduct:(M+HCOO+2H)+;mz.error:1.208793;Database:HMDB.metabolite.data{}Compound.name:Phenylalanyl-Lysine;CAS.ID:NA;HMDB.ID:HMDB0029000;KEGG.ID:NA;Lab.ID:HMDB0029000;Adduct:(M+HCOO+2H)+;mz.error:1.208793;Database:HMDB.metabolite.data{}Compound.name:N-Acetyl-3-hydroxyprocainamide;CAS.ID:NA;HMDB.ID:HMDB0060996;KEGG.ID:NA;Lab.ID:HMDB0060996;Adduct:(M+HCOO+2H)+;mz.error:1.208793;Database:HMDB.metabolite.data,3
M340T315,340.1611508,315.2297363,NA,3,"Compound.name:N-(1-Deoxy-1-fructosyl)leucine;CAS.ID:34393-18-5;HMDB.ID:HMDB0037840;KEGG.ID:NA;Lab.ID:HMDB0037840;Adduct:(M+HCOO+2H)+;mz.error:2.246762;Database:HMDB.metabolite.data{}Compound.name:N-(1-Deoxy-1-fructosyl)isoleucine;CAS.ID:87304-79-8;HMDB.ID:HMDB0039780;KEGG.ID:NA;Lab.ID:HMDB0039780;Adduct:(M+HCOO+2H)+;mz.error:2.246762;Database:HMDB.metabolite.data{}Compound.name:N-Isobutyl-2,4,8,10,12-tetradecapentaenamide;CAS.ID:78886-65-4;HMDB.ID:HMDB0031184;KEGG.ID:NA;Lab.ID:HMDB0031184;Adduct:(M-2H+3Na)+;mz.error:3.534228;Database:HMDB.metabolite.data",3
M340T143,340.1446568,143.3280411,NA,3,"Compound.name:Gatifloxacin;CAS.ID:112811-59-3;HMDB.ID:HMDB0015178;KEGG.ID:C07661;Lab.ID:HMDB0015178;Adduct:(M+H-2H2O)+;mz.error:2.194030;Database:HMDB.metabolite.data{}Compound.name:1-[(2,5-Dimethylphenyl)azo]-2-naphthalenol;CAS.ID:85-82-5;HMDB.ID:HMDB0032889;KEGG.ID:NA;Lab.ID:HMDB0032889;Adduct:(M+CH3CN+Na)+;mz.error:6.484140;Database:HMDB.metabolite.data{}Compound.name:Heptanoylcarnitine;CAS.ID:NA;HMDB.ID:HMDB0013238;KEGG.ID:NA;Lab.ID:HMDB0013238;Adduct:(M-2H+3Na)+;mz.error:6.628892;Database:HMDB.metabolite.data",3
M340T94,340.1975502,94.05596161,NA,3,Compound.name:Butyl (S)-3-hydroxybutyrate glucoside;CAS.ID:NA;HMDB.ID:HMDB0031694;KEGG.ID:NA;Lab.ID:HMDB0031694;Adduct:(M+NH4)+;mz.error:2.205980;Database:HMDB.metabolite.data{}Compound.name:Molindone;CAS.ID:7416-34-4;HMDB.ID:HMDB0015555;KEGG.ID:C07230;Lab.ID:HMDB0015555;Adduct:(M+CH3CN+Na)+;mz.error:5.069555;Database:HMDB.metabolite.data{}Compound.name:Noralfentanil;CAS.ID:61086-18-8;HMDB.ID:HMDB0061010;KEGG.ID:NA;Lab.ID:HMDB0061010;Adduct:(M+CH3CN+Na)+;mz.error:5.069555;Database:HMDB.metabolite.data,3
M340T816,340.2819622,815.571106,NA,3,Compound.name:Phytosphingosine;CAS.ID:554-62-1;HMDB.ID:HMDB0004610;KEGG.ID:C12144;Lab.ID:HMDB0004610;Adduct:(M+Na)+;mz.error:0.8297975;Database:HMDB.metabolite.data{}Compound.name:3-Oxooctadecanoic acid;CAS.ID:NA;HMDB.ID:HMDB0010736;KEGG.ID:NA;Lab.ID:HMDB0010736;Adduct:(M+CH3CN+H)+;mz.error:6.5818850;Database:HMDB.metabolite.data{}Compound.name:9-Oxooctadecanoic acid;CAS.ID:4114-74-3;HMDB.ID:HMDB0030979;KEGG.ID:NA;Lab.ID:HMDB0030979;Adduct:(M+CH3CN+H)+;mz.error:6.5818850;Database:HMDB.metabolite.data,3
M340T937,340.3480766,936.6498413,NA,2,Compound.name:Arachidyl alcohol;CAS.ID:629-96-9;HMDB.ID:HMDB0011619;KEGG.ID:NA;Lab.ID:HMDB0011619;Adduct:(M+CH3CN+H)+;mz.error:23.22341;Database:HMDB.metabolite.data{}Compound.name:Docosanamide;CAS.ID:3061-75-4;HMDB.ID:HMDB0000583;KEGG.ID:NA;Lab.ID:HMDB0000583;Adduct:(M+H)+;mz.error:23.34617;Database:HMDB.metabolite.data,3
M341T114,341.0832619,113.6668549,NA,3,"Compound.name:{4-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]phenyl}oxidanesulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0128996;KEGG.ID:NA;Lab.ID:HMDB0128996;Adduct:(M+H-2H2O)+;mz.error:2.244095;Database:HMDB.metabolite.data{}Compound.name:{[(6E)-3-oxo-1,7-diphenylhepta-4,6-dien-1-yl]oxy}sulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0133921;KEGG.ID:NA;Lab.ID:HMDB0133921;Adduct:(M+H-H2O)+;mz.error:2.332385;Database:HMDB.metabolite.data{}Compound.name:{3-[(1E)-5-oxo-7-phenylhepta-1,3-dien-1-yl]phenyl}oxidanesulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0133923;KEGG.ID:NA;Lab.ID:HMDB0133923;Adduct:(M+H-H2O)+;mz.error:2.332385;Database:HMDB.metabolite.data",3
M341T312,341.0927849,312.0747528,NA,3,"Compound.name:Pantetheine 4'-phosphate;CAS.ID:2226-71-3;HMDB.ID:HMDB0001416;KEGG.ID:C01134;Lab.ID:HMDB0001416;Adduct:(M+H-H2O)+;mz.error:0.683505;Database:HMDB.metabolite.data{}Compound.name:12-Oxo-2,3-dinor-10,15-phytodienoic acid;CAS.ID:197247-23-7;HMDB.ID:HMDB0032090;KEGG.ID:NA;Lab.ID:HMDB0032090;Adduct:(M-H+2K)+;mz.error:2.850665;Database:HMDB.metabolite.data{}Compound.name:3,5-Bis(1,1-dimethylethyl)-4-hydroxy-benzoic acid ethyl ester;CAS.ID:NA;HMDB.ID:HMDB0061935;KEGG.ID:NA;Lab.ID:HMDB0061935;Adduct:(M-H+2K)+;mz.error:2.850665;Database:HMDB.metabolite.data",3
M341T427,341.1058845,427.2972107,NA,3,Compound.name:Methdilazine;CAS.ID:1982-37-2;HMDB.ID:HMDB0015038;KEGG.ID:C07175;Lab.ID:HMDB0015038;Adduct:(M-H+2Na)+;mz.error:0.337100;Database:HMDB.metabolite.data{}Compound.name:Fenbendazole;CAS.ID:43210-67-9;HMDB.ID:HMDB0029745;KEGG.ID:NA;Lab.ID:HMDB0029745;Adduct:(M+CH3CN+H)+;mz.error:1.907162;Database:HMDB.metabolite.data{}Compound.name:Pentadecanal;CAS.ID:2765-11-9;HMDB.ID:HMDB0031078;KEGG.ID:C01948;Lab.ID:HMDB0031078;Adduct:(M-2H+3K)+;mz.error:3.047295;Database:HMDB.metabolite.data,3
M341T493,341.1340563,492.6099854,NA,3,Compound.name:beta-D-Glucopyranosyl anthranilate;CAS.ID:NA;HMDB.ID:HMDB0041517;KEGG.ID:NA;Lab.ID:HMDB0041517;Adduct:(M+CH3CN+H)+;mz.error:0.6140075;Database:HMDB.metabolite.data{}Compound.name:Phenylalanyl-Glutamate;CAS.ID:NA;HMDB.ID:HMDB0028994;KEGG.ID:NA;Lab.ID:HMDB0028994;Adduct:(M+HCOO+2H)+;mz.error:0.7884700;Database:HMDB.metabolite.data{}Compound.name:Glutamylphenylalanine;CAS.ID:20556-22-3;HMDB.ID:HMDB0029156;KEGG.ID:NA;Lab.ID:HMDB0029156;Adduct:(M+HCOO+2H)+;mz.error:0.7884700;Database:HMDB.metabolite.data,3
M341T594,341.137869,594.0145264,NA,3,"Compound.name:Carissanol;CAS.ID:87402-76-4;HMDB.ID:HMDB0030081;KEGG.ID:NA;Lab.ID:HMDB0030081;Adduct:(M+H-2H2O)+;mz.error:1.085305;Database:HMDB.metabolite.data{}Compound.name:1,2-Anhydridoniveusin;CAS.ID:121519-08-2;HMDB.ID:HMDB0032105;KEGG.ID:NA;Lab.ID:HMDB0032105;Adduct:(M+H-2H2O)+;mz.error:1.085305;Database:HMDB.metabolite.data{}Compound.name:(1E,4Z,6a,8b,10a)-8-Angeloyloxy-10,15-dihydroxy-3-oxo-1,4,11(13)-germacratrien-12,6-olide;CAS.ID:84588-88-5;HMDB.ID:HMDB0032731;KEGG.ID:NA;Lab.ID:HMDB0032731;Adduct:(M+H-2H2O)+;mz.error:1.085305;Database:HMDB.metabolite.data",3
M341T188,341.0832873,188.105484,NA,3,"Compound.name:{4-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]phenyl}oxidanesulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0128996;KEGG.ID:NA;Lab.ID:HMDB0128996;Adduct:(M+H-2H2O)+;mz.error:2.180595;Database:HMDB.metabolite.data{}Compound.name:{[(6E)-3-oxo-1,7-diphenylhepta-4,6-dien-1-yl]oxy}sulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0133921;KEGG.ID:NA;Lab.ID:HMDB0133921;Adduct:(M+H-H2O)+;mz.error:2.268885;Database:HMDB.metabolite.data{}Compound.name:{3-[(1E)-5-oxo-7-phenylhepta-1,3-dien-1-yl]phenyl}oxidanesulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0133923;KEGG.ID:NA;Lab.ID:HMDB0133923;Adduct:(M+H-H2O)+;mz.error:2.268885;Database:HMDB.metabolite.data",3
M341T677,341.1569048,677.4289551,NA,3,Compound.name:Ropivacaine;CAS.ID:84057-95-4;HMDB.ID:HMDB0014441;KEGG.ID:C07532;Lab.ID:HMDB0014441;Adduct:(M-2H+3Na)+;mz.error:2.271660;Database:HMDB.metabolite.data{}Compound.name:Cyanidin 3-(diferuloylsophoroside) 5-glucoside;CAS.ID:29223-00-5;HMDB.ID:HMDB0037992;KEGG.ID:NA;Lab.ID:HMDB0037992;Adduct:(M-2H+3Na)+;mz.error:2.271660;Database:HMDB.metabolite.data{}Compound.name:Methylscopolamine;CAS.ID:155-41-9;HMDB.ID:HMDB0014605;KEGG.ID:NA;Lab.ID:HMDB0014605;Adduct:(M+Na)+;mz.error:5.949693;Database:HMDB.metabolite.data,3
M341T736,341.2071817,735.9481812,NA,3,Compound.name:Proparacaine;CAS.ID:499-67-2;HMDB.ID:HMDB0014945;KEGG.ID:C07383;Lab.ID:HMDB0014945;Adduct:(M+HCOO+2H)+;mz.error:0.097480;Database:HMDB.metabolite.data{}Compound.name:Perindoprilat;CAS.ID:NA;HMDB.ID:HMDB0060574;KEGG.ID:NA;Lab.ID:HMDB0060574;Adduct:(M+H)+;mz.error:0.149210;Database:HMDB.metabolite.data{}Compound.name:13S-hydroxyoctadecadienoic acid;CAS.ID:5204-88-6;HMDB.ID:HMDB0004667;KEGG.ID:C14762;Lab.ID:HMDB0004667;Adduct:(M-H+2Na)+;mz.error:1.842025;Database:HMDB.metabolite.data,3
M341T840,341.2086831,839.7553101,NA,3,Compound.name:Leukotriene A4;CAS.ID:72059-45-1;HMDB.ID:HMDB0001337;KEGG.ID:C00909;Lab.ID:HMDB0001337;Adduct:(M+Na)+;mz.error:0.279315;Database:HMDB.metabolite.data{}Compound.name:5-HEPE;CAS.ID:92008-51-0;HMDB.ID:HMDB0005081;KEGG.ID:NA;Lab.ID:HMDB0005081;Adduct:(M+Na)+;mz.error:0.279315;Database:HMDB.metabolite.data{}Compound.name:Oxymesterone;CAS.ID:145-12-0;HMDB.ID:HMDB0006027;KEGG.ID:C14665;Lab.ID:HMDB0006027;Adduct:(M+Na)+;mz.error:0.279315;Database:HMDB.metabolite.data,3
M341T917,341.3156136,916.5740356,NA,3,"Compound.name:2,6,10,15-tetramethylheptadecane;CAS.ID:NA;HMDB.ID:HMDB0062787;KEGG.ID:NA;Lab.ID:HMDB0062787;Adduct:(M-H+2Na)+;mz.error:0.0304575;Database:HMDB.metabolite.data{}Compound.name:Heneicosane;CAS.ID:629-94-7;HMDB.ID:HMDB0061782;KEGG.ID:NA;Lab.ID:HMDB0061782;Adduct:(M-H+2Na)+;mz.error:0.0304800;Database:HMDB.metabolite.data{}Compound.name:Sphingosine;CAS.ID:123-78-4;HMDB.ID:HMDB0000252;KEGG.ID:C00319;Lab.ID:HMDB0000252;Adduct:(M+CH3CN+H)+;mz.error:1.5395825;Database:HMDB.metabolite.data",3
M341T812,341.28513,811.5514221,NA,3,"Compound.name:Tetracosapentaenoic acid (24:5n-6);CAS.ID:NA;HMDB.ID:HMDB0006322;KEGG.ID:NA;Lab.ID:HMDB0006322;Adduct:(M+H-H2O)+;mz.error:3.12385;Database:HMDB.metabolite.data{}Compound.name:Tetracosapentaenoic acid (24:5n-3);CAS.ID:NA;HMDB.ID:HMDB0006323;KEGG.ID:NA;Lab.ID:HMDB0006323;Adduct:(M+H-H2O)+;mz.error:3.12385;Database:HMDB.metabolite.data{}Compound.name:1-Phenyl-1,3-octadecanedione;CAS.ID:NA;HMDB.ID:HMDB0035583;KEGG.ID:NA;Lab.ID:HMDB0035583;Adduct:(M+H-H2O)+;mz.error:3.12385;Database:HMDB.metabolite.data",3
M342T322,342.0789978,321.9300232,NA,3,Compound.name:1-Methylguanosine;CAS.ID:2140-65-0;HMDB.ID:HMDB0001563;KEGG.ID:C04545;Lab.ID:HMDB0001563;Adduct:(M-H+2Na)+;mz.error:0.9479625;Database:HMDB.metabolite.data{}Compound.name:2-Methylguanosine;CAS.ID:2140-77-4;HMDB.ID:HMDB0005862;KEGG.ID:NA;Lab.ID:HMDB0005862;Adduct:(M-H+2Na)+;mz.error:0.9479625;Database:HMDB.metabolite.data{}Compound.name:3'-O-Methylguanosine;CAS.ID:10300-27-3;HMDB.ID:HMDB0006038;KEGG.ID:NA;Lab.ID:HMDB0006038;Adduct:(M-H+2Na)+;mz.error:0.9479625;Database:HMDB.metabolite.data,3
M342T460,342.0859708,459.6272278,NA,3,Compound.name:Tazobactam;CAS.ID:89786-04-9;HMDB.ID:HMDB0015544;KEGG.ID:C07771;Lab.ID:HMDB0015544;Adduct:(M+CH3CN+H)+;mz.error:1.673510;Database:HMDB.metabolite.data{}Compound.name:Indoleacetyl glutamine;CAS.ID:6899-04-3;HMDB.ID:HMDB0013240;KEGG.ID:NA;Lab.ID:HMDB0013240;Adduct:(M+K)+;mz.error:2.161883;Database:HMDB.metabolite.data{}Compound.name:Oxprenolol;CAS.ID:6452-71-7;HMDB.ID:HMDB0015520;KEGG.ID:NA;Lab.ID:HMDB0015520;Adduct:(M-H+2K)+;mz.error:2.307018;Database:HMDB.metabolite.data,3
M342T139,342.0817398,138.6264572,NA,3,Compound.name:Mumefural;CAS.ID:222973-44-6;HMDB.ID:HMDB0035179;KEGG.ID:NA;Lab.ID:HMDB0035179;Adduct:(M+CH3CN+H)+;mz.error:0.4804550;Database:HMDB.metabolite.data{}Compound.name:Triglochinin;CAS.ID:28876-11-1;HMDB.ID:HMDB0030934;KEGG.ID:C08342;Lab.ID:HMDB0030934;Adduct:(M+H-H2O)+;mz.error:0.5149225;Database:HMDB.metabolite.data{}Compound.name:Caffeoyl aspartic acid;CAS.ID:860295-20-1;HMDB.ID:HMDB0029294;KEGG.ID:NA;Lab.ID:HMDB0029294;Adduct:(M+HCOO+2H)+;mz.error:0.6549375;Database:HMDB.metabolite.data,3
M342T756,342.2092873,755.5061646,NA,3,"Compound.name:2-ethyl-1,5-dimethyl-3,3-diphenylpyrrolinium (EDDP);CAS.ID:NA;HMDB.ID:HMDB0060931;KEGG.ID:NA;Lab.ID:HMDB0060931;Adduct:(M+CH3CN+Na)+;mz.error:6.531317;Database:HMDB.metabolite.data{}Compound.name:2,3-Epoxymenaquinone;CAS.ID:NA;HMDB.ID:HMDB0060359;KEGG.ID:C20265;Lab.ID:HMDB0060359;Adduct:(M+NH4)+;mz.error:7.106665;Database:HMDB.metabolite.data{}Compound.name:Propafenone;CAS.ID:54063-53-5;HMDB.ID:HMDB0015313;KEGG.ID:C07381;Lab.ID:HMDB0015313;Adduct:(M+H)+;mz.error:7.233913;Database:HMDB.metabolite.data",3
M342T617,342.2016159,616.7767029,NA,3,Compound.name:4-[(4E)-3-hydroxydec-4-en-1-yl]-2-methoxyphenol;CAS.ID:NA;HMDB.ID:HMDB0137260;KEGG.ID:NA;Lab.ID:HMDB0137260;Adduct:(M+CH3CN+Na)+;mz.error:5.946993;Database:HMDB.metabolite.data{}Compound.name:1-(4-Hydroxy-3-methoxyphenyl)-3-decanone;CAS.ID:27113-22-0;HMDB.ID:HMDB0030801;KEGG.ID:C10482;Lab.ID:HMDB0030801;Adduct:(M+CH3CN+Na)+;mz.error:5.946995;Database:HMDB.metabolite.data{}Compound.name:8-Acetoxy-4-acoren-3-one;CAS.ID:185154-95-4;HMDB.ID:HMDB0030974;KEGG.ID:NA;Lab.ID:HMDB0030974;Adduct:(M+CH3CN+Na)+;mz.error:5.946995;Database:HMDB.metabolite.data,3
M342T504,342.2124391,503.7957916,NA,3,Compound.name:2-(1-Ethoxyethoxy)propanoic acid;CAS.ID:NA;HMDB.ID:HMDB0059918;KEGG.ID:NA;Lab.ID:HMDB0059918;Adduct:(2M+NH4)+;mz.error: 0.30307;Database:HMDB.metabolite.data{}Compound.name:Dimethicone;CAS.ID:9006-65-9;HMDB.ID:HMDB0033532;KEGG.ID:NA;Lab.ID:HMDB0033532;Adduct:(2M+NH4)+;mz.error: 1.74357;Database:HMDB.metabolite.data{}Compound.name:Quinine;CAS.ID:130-95-0;HMDB.ID:HMDB0014611;KEGG.ID:C06526;Lab.ID:HMDB0014611;Adduct:(M+NH4)+;mz.error:13.09731;Database:HMDB.metabolite.data,3
M342T304,342.156657,303.5631714,NA,3,Compound.name:Histidinyl-Tryptophan;CAS.ID:NA;HMDB.ID:HMDB0028896;KEGG.ID:NA;Lab.ID:HMDB0028896;Adduct:(M+H)+;mz.error:1.418753;Database:HMDB.metabolite.data{}Compound.name:Tryptophyl-Histidine;CAS.ID:NA;HMDB.ID:HMDB0029085;KEGG.ID:NA;Lab.ID:HMDB0029085;Adduct:(M+H)+;mz.error:1.418753;Database:HMDB.metabolite.data{}Compound.name:Vildagliptin;CAS.ID:274901-16-5;HMDB.ID:HMDB0015596;KEGG.ID:NA;Lab.ID:HMDB0015596;Adduct:(M+K)+;mz.error:3.050148;Database:HMDB.metabolite.data,3
M342T99,342.1767211,99.41501617,NA,3,Compound.name:Ethyl 4-(methylthio)butyrate;CAS.ID:22014-48-8;HMDB.ID:HMDB0037620;KEGG.ID:NA;Lab.ID:HMDB0037620;Adduct:(2M+NH4)+;mz.error:0.19916;Database:HMDB.metabolite.data{}Compound.name:Ethyl 3-(methylthio)butanoate;CAS.ID:NA;HMDB.ID:HMDB0038084;KEGG.ID:NA;Lab.ID:HMDB0038084;Adduct:(2M+NH4)+;mz.error:0.19916;Database:HMDB.metabolite.data{}Compound.name:3-Mercapto-3-methyl-1-butyl acetate;CAS.ID:50746-09-3;HMDB.ID:HMDB0039227;KEGG.ID:NA;Lab.ID:HMDB0039227;Adduct:(2M+NH4)+;mz.error:0.19916;Database:HMDB.metabolite.data,3
M342T208,342.148051,207.7286072,NA,3,Compound.name:Sulpiride;CAS.ID:15676-16-1;HMDB.ID:HMDB0014535;KEGG.ID:NA;Lab.ID:HMDB0014535;Adduct:(M+H)+;mz.error:0.4398225;Database:HMDB.metabolite.data{}Compound.name:Cyclacillin;CAS.ID:3485-14-1;HMDB.ID:HMDB0015135;KEGG.ID:C12766;Lab.ID:HMDB0015135;Adduct:(M+H)+;mz.error:0.4398225;Database:HMDB.metabolite.data{}Compound.name:Sumatriptan;CAS.ID:103628-46-2;HMDB.ID:HMDB0005037;KEGG.ID:C07319;Lab.ID:HMDB0005037;Adduct:(M+HCOO+2H)+;mz.error:0.4915525;Database:HMDB.metabolite.data,3
M342T952,342.308024,951.83078,NA,3,Compound.name:3-Eicosyne;CAS.ID:61886-66-6;HMDB.ID:HMDB0041106;KEGG.ID:NA;Lab.ID:HMDB0041106;Adduct:(M+CH3CN+Na)+;mz.error:12.81804;Database:HMDB.metabolite.data{}Compound.name:5-Eicosyne;CAS.ID:74685-31-7;HMDB.ID:HMDB0041107;KEGG.ID:NA;Lab.ID:HMDB0041107;Adduct:(M+CH3CN+Na)+;mz.error:12.81804;Database:HMDB.metabolite.data{}Compound.name:9-Icosyne;CAS.ID:71899-38-2;HMDB.ID:HMDB0041108;KEGG.ID:NA;Lab.ID:HMDB0041108;Adduct:(M+CH3CN+Na)+;mz.error:12.81804;Database:HMDB.metabolite.data,3
M343T330,343.0786267,330.2005615,NA,3,"Compound.name:5-(4,7-dihydroxy-6-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)benzene-1,2,4-triol;CAS.ID:NA;HMDB.ID:HMDB0125015;KEGG.ID:NA;Lab.ID:HMDB0125015;Adduct:(M+Na)+;mz.error:0.6903875;Database:HMDB.metabolite.data{}Compound.name:1-(2,4-dihydroxy-5-methoxyphenyl)-2-(2,4,5-trihydroxyphenyl)propan-1-one;CAS.ID:NA;HMDB.ID:HMDB0125016;KEGG.ID:NA;Lab.ID:HMDB0125016;Adduct:(M+Na)+;mz.error:0.6903875;Database:HMDB.metabolite.data{}Compound.name:3-(2,5-dihydroxy-4-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4,6,7-triol;CAS.ID:NA;HMDB.ID:HMDB0125018;KEGG.ID:NA;Lab.ID:HMDB0125018;Adduct:(M+Na)+;mz.error:0.6903875;Database:HMDB.metabolite.data",3
M343T127,343.0633291,126.9058533,NA,3,Compound.name:Oxoadipic acid;CAS.ID:3184-35-8;HMDB.ID:HMDB0000225;KEGG.ID:C00322;Lab.ID:HMDB0000225;Adduct:(2M+Na)+;mz.error:0.79408;Database:HMDB.metabolite.data{}Compound.name:3-Oxoadipic acid;CAS.ID:689-31-6;HMDB.ID:HMDB0000398;KEGG.ID:C00846;Lab.ID:HMDB0000398;Adduct:(2M+Na)+;mz.error:0.79408;Database:HMDB.metabolite.data{}Compound.name:2-Methyl-4-oxopentanedioic acid;CAS.ID:55601-64-4;HMDB.ID:HMDB0039447;KEGG.ID:NA;Lab.ID:HMDB0039447;Adduct:(2M+Na)+;mz.error:0.79408;Database:HMDB.metabolite.data,3
