name,mz,rt,MS2.spectrum.name,Candidate.number,Level,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
M419T109,419.2025754,108.964119,NA,3,3,Tsangane L 3-glucoside,143775-68-2,HMDB0040824,NA,HMDB0040824,(M-H+2Na)+,1.960766,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T515,420.1678808,514.6211243,NA,3,3,Hexamethylquercetagetin,1251-84-9,HMDB0029308,NA,HMDB0029308,(M+NH4)+,5.981228,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T587,420.1859252,586.8596497,NA,3,3,Benzyl beta-primeveroside,130622-31-0,HMDB0041190,NA,HMDB0041190,(M+NH4)+,1.36095,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T289,420.1771371,289.4566345,NA,3,3,Sulforidazine,14759-06-9,HMDB0042015,NA,HMDB0042015,(M+NH4)+,0.791014,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T377,420.1321157,376.779007,NA,3,3,Gatifloxacin,112811-59-3,HMDB0015178,C07661,HMDB0015178,(M-H+2Na)+,3.287747,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T658,420.1739203,657.734,NA,3,3,Fluphenazine,69-23-8,HMDB0014761,C07010,HMDB0014761,(M+H-H2O)+,5.598934,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T166,420.1245029,166.2755356,NA,3,3,Simmondsin,51771-52-9,HMDB0030394,NA,HMDB0030394,(M-H+2Na)+,0.6462299,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T436,420.1478112,436.3825989,NA,3,3,4-O-Methylgalactinol,75589-40-1,HMDB0033558,NA,HMDB0033558,(M+CH3CN+Na)+,0.3560414,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T736,420.2451693,736.401947,NA,3,3,Phytosphingosine-1-P,NA,HMDB0012280,NA,HMDB0012280,(M+Na)+,8.221936,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T670,420.2596584,670.3795166,NA,3,3,Acetyl tributyl citrate,77-90-7,HMDB0034159,NA,HMDB0034159,(M+NH4)+,0.9287972,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M420T843,420.3315295,843.2949829,NA,3,3,Sorbitan palmitate,26266-57-9,HMDB0029887,NA,HMDB0029887,(M+NH4)+,1.212319,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T372,421.1077035,371.7770996,NA,3,3,(S)-Isowillardiine,21381-33-9,HMDB0030376,C08289,HMDB0030376,(2M+Na)+,0.4941301,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T618,421.1100259,618.0597229,NA,3,3,Riboflavin,83-88-5,HMDB0000244,C00255,HMDB0000244,(M-H+2Na)+,1.048439,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T138,421.0413178,138.0482941,NA,3,3,Niazidin,198969-42-5,HMDB0031981,NA,HMDB0031981,(M-2H+3Na)+,1.280653,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T255,421.0128752,255.2054749,NA,3,3,2-O-p-Coumaroylhydroxycitric acid,62345-85-1,HMDB0040570,NA,HMDB0040570,(M-2H+3Na)+,2.086711,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T974,420.9700276,974.4692993,NA,3,3,Starch acetate,NA,HMDB0029891,NA,HMDB0029891,(M-2H+3K)+,0.1296387,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T850,421.2201242,850.1543884,NA,3,3,Armillane,126006-69-7,HMDB0035779,NA,HMDB0035779,(M+H)+,4.698679,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T370,421.2057338,369.7609711,NA,3,3,6-Epi-7-isocucurbic acid glucoside,176486-13-8,HMDB0029782,NA,HMDB0029782,(M+HCOO+2H)+,2.692594,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T171,421.2007287,171.0710983,NA,3,3,"5,7-dihydroxy-3-[3-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-8-(3-methylbut-2-en-1-yl)-3,4-dihydro-2H-1-benzopyran-4-one",NA,HMDB0134749,NA,HMDB0134749,(M+H-H2O)+,0.4985414,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T759,421.3215078,759.4703979,NA,3,3,Nb-Palmitoyltryptamine,21469-15-8,HMDB0040815,NA,HMDB0040815,(M+Na)+,5.919052,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M421T844,421.3347621,843.604187,NA,3,3,"5-(14-Nonadecenyl)-1,3-benzenediol",187523-39-3,HMDB0031677,NA,HMDB0031677,(M+HCOO+2H)+,8.263054,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T455,422.1372113,454.6057739,NA,3,3,Mollicellin D,68455-11-8,HMDB0033343,NA,HMDB0033343,(M+NH4)+,1.528387,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T377,422.1372226,376.8505554,NA,3,3,Mollicellin D,68455-11-8,HMDB0033343,NA,HMDB0033343,(M+NH4)+,1.555155,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T618,422.1840319,618.2295837,NA,3,3,Eicosapentaenoyl Ethanolamide ,109001-03-8,HMDB0013649,NA,HMDB0013649,(M-H+2K)+,4.37598,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T314,422.1557187,314.0344543,NA,3,3,2-Phenylaminoadenosine,53296-10-9,HMDB0001069,NA,HMDB0001069,(M+CH3CN+Na)+,2.287322,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T543,422.1499899,543.1089478,NA,3,3,Pipazethate,2167-85-3,HMDB0015686,NA,HMDB0015686,(M+Na)+,2.303615,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T724,422.2383145,724.2000732,NA,3,3,Pisumionoside,371113-06-3,HMDB0039947,NA,HMDB0039947,(M+NH4)+,0.516585,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T154,422.1843192,154.2027054,NA,3,3,Eicosapentaenoyl Ethanolamide ,109001-03-8,HMDB0013649,NA,HMDB0013649,(M-H+2K)+,3.695469,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T877,422.235475,877.4116211,NA,3,3,"10,11-Dihydro-12R-hydroxy-leukotriene E4",NA,HMDB0012501,NA,HMDB0012501,(M+H-2H2O)+,1.027093,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T236,422.2127665,235.5121841,NA,3,3,Pivmecillinam,32886-97-8,HMDB0015543,NA,HMDB0015543,(M+H-H2O)+,4.676858,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T777,422.334162,776.9171143,NA,3,3,3-Epidemissidine,78513-80-1,HMDB0032023,NA,HMDB0032023,(M+Na)+,12.43818,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M422T659,422.2895405,658.5786743,NA,3,3,Bisnorcholic acid,NA,HMDB0002082,NA,HMDB0002082,(M+CH3CN+H)+,1.263972,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T390,423.0893204,389.9943542,NA,3,3,Trehalose 6-phosphate,4484-88-2,HMDB0001124,C00689,HMDB0001124,(M+H)+,1.232733,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T266,423.0344232,265.9217529,NA,3,3,7-Methylguanosine 5'-diphosphate,NA,HMDB0059613,C20183,HMDB0059613,(M+H-2H2O)+,1.226219,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T153,423.0080301,152.6507874,NA,3,3,Ticarcillin,34787-01-4,HMDB0015545,C07139,HMDB0015545,(M+K)+,0.3487735,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T619,423.1868005,619.0095215,NA,3,3,Neotame,165450-17-9,HMDB0034566,NA,HMDB0034566,(M-H+2Na)+,0.0671571,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T712,423.2123192,711.7210388,NA,3,3,Petasitenine,60102-37-6,HMDB0030328,C10359,HMDB0030328,(M+CH3CN+H)+,0.5506054,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T459,423.1791983,459.365448,NA,3,3,Harmalol,525-57-5,HMDB0029838,C06537,HMDB0029838,(2M+Na)+,0.06553252,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T286,423.1900321,286.4060059,NA,3,3,"Methyl (9Z)-6'-oxo-6,6'-diapo-6-carotenoate",201996-46-5,HMDB0031978,NA,HMDB0031978,(M-H+2Na)+,1.802325,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T377,423.1982848,376.6404114,NA,3,3,Cis-zeatin-7-N-glucoside,NA,HMDB0012201,C16443,HMDB0012201,(M+CH3CN+H)+,0.8239471,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T812,423.1987009,812.0935669,NA,3,3,Zalcitabine,7481-89-2,HMDB0015078,C07207,HMDB0015078,(2M+H)+,0.04325628,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T878,423.2378423,877.7232056,NA,3,3,Resolvin D2,82864-77-5,HMDB0002294,NA,HMDB0002294,(M+HCOO+2H)+,0.1610584,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M423T601,423.2745617,601.0244141,NA,3,3,"MG(0:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",NA,HMDB0011550,NA,HMDB0011550,(M+HCOO+2H)+,0.9498799,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M424T348,424.0547203,348.287262,NA,3,3,2-hydroxy-3-({3-[3-methoxy-4-(sulfooxy)phenyl]prop-2-enoyl}oxy)butanedioic acid,NA,HMDB0127951,NA,HMDB0127951,(M+NH4)+,0.5264297,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M424T151,424.054331,150.8026047,NA,3,3,2-hydroxy-3-({3-[3-methoxy-4-(sulfooxy)phenyl]prop-2-enoyl}oxy)butanedioic acid,NA,HMDB0127951,NA,HMDB0127951,(M+NH4)+,0.3916126,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M424T455,424.1657813,454.7390747,NA,3,3,Farnesyl pyrophosphate,13058-04-3,HMDB0000961,C00448,HMDB0000961,(M+CH3CN+H)+,2.249267,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M424T597,424.1898247,597.4255371,NA,3,3,"3-(3-hydroxyphenyl)-2-phenyl-4-[(E)-2-phenylethenyl]-2,3-dihydro-1-benzofuran-6-ol",NA,HMDB0129161,NA,HMDB0129161,(M+NH4)+,2.286401,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M424T687,424.2168906,686.8666687,NA,3,3,"1,2,10-Trihydroxydihydro-trans-linalyl oxide 7-O-beta-D-glucopyranoside",219814-37-6,HMDB0033237,NA,HMDB0033237,(M+CH3CN+H)+,1.901339,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M424T357,424.2062941,356.5457764,NA,3,3,Arginyltryptophan,25615-38-7,HMDB0028720,NA,HMDB0028720,(M+CH3CN+Na)+,1.165841,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M424T780,424.3051364,779.9819031,NA,3,3,Misoprostol,59122-46-2,HMDB0015064,NA,HMDB0015064,(M+CH3CN+H)+,1.385621,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M424T289,424.1786693,288.737854,NA,3,3,Loratadine,79794-75-5,HMDB0005000,C06818,HMDB0005000,(M+CH3CN+H)+,0.1499439,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T169,425.0578076,169.1780396,NA,3,3,Zonisamide,68291-97-4,HMDB0015045,C07504,HMDB0015045,(2M+H)+,1.454023,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T746,424.9758382,745.9862671,NA,3,3,"3-[3,5-dihydroxy-4-(sulfooxy)benzoyloxy]-4,5-dihydroxybenzoic acid",NA,HMDB0128331,NA,HMDB0128331,(M+Na)+,6.491513,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T337,425.1586833,337.2294312,NA,3,3,"1-hydroxy-2-{9-[(3-methylbut-2-enoyl)oxy]-2-oxo-2H,8H,9H-furo[2,3-h]chromen-8-yl}propan-2-yl 3-methylbut-2-enoate",NA,HMDB0128914,NA,HMDB0128914,(M+H-H2O)+,1.845186,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T589,425.1439083,589.3098145,NA,3,3,Methyl salicylate O-[rhamnosyl-(1->6)-glucoside],NA,HMDB0033138,NA,HMDB0033138,(M+H-2H2O)+,0.6305159,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T468,425.1414185,468.3964081,NA,3,3,Succinyladenosine,4542-23-8,HMDB0000912,NA,HMDB0000912,(M+CH3CN+H)+,0.2212087,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T905,425.2142708,904.7514648,NA,3,3,Dihydrozeatin-7-N-dihydrozeatin,NA,HMDB0012211,NA,HMDB0012211,(M+CH3CN+H)+,0.03000134,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T661,425.1804345,660.5501099,NA,3,3,Lusitanicoside,NA,HMDB0034120,C10474,HMDB0034120,(M+H-H2O)+,0.382614,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T759,425.2679354,759.0977783,NA,3,3,"2,3-Secoporrigenin",189014-46-8,HMDB0030909,NA,HMDB0030909,(M+H-2H2O)+,1.536942,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M425T844,425.286916,844.2006836,NA,3,3,Sorbitan palmitate,26266-57-9,HMDB0029887,NA,HMDB0029887,(M+Na)+,1.229937,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M426T324,426.1252296,323.8926697,NA,3,3,3'-Azido-3'-deoxy-5'- O-beta-D-glucopyranuronosylthymidine,NA,HMDB0060752,NA,HMDB0060752,(M+H-H2O)+,0.732923,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M426T597,426.2051763,597.0151367,NA,3,3,"Thaumatin b, recombinant",53850-34-3,HMDB0032529,NA,HMDB0032529,(M+HCOO+2H)+,1.375392,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M426T695_1,426.1942608,695.1012573,NA,3,3,"3b,16a-Dihydroxyandrostenone sulfate",4873-65-8,HMDB0000386,NA,HMDB0000386,(M+CH3CN+H)+,0.4657923,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M426T112,426.0632536,112.2058945,NA,3,3,Pefloxacin N-oxide,NA,HMDB0060613,NA,HMDB0060613,(M-H+2K)+,0.86666,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M426T905,426.2176558,904.7474365,NA,3,3,Dihomo-gamma-Linolenoyl ethanolamide,150314-34-4,HMDB0013625,C13828,HMDB0013625,(M-H+2K)+,1.117511,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M426T497,426.1757076,496.7660065,NA,3,3,"3,4,5-trihydroxy-6-{[5-(4-methoxyphenyl)-3-oxopentan-2-yl]oxy}oxane-2-carboxylic acid",NA,HMDB0132999,NA,HMDB0132999,(M+CH3CN+H)+,0.2927267,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M426T695_2,426.269153,695.3669434,NA,3,3,Hexyl 3-mercaptobutanoate,796857-79-9,HMDB0032327,NA,HMDB0032327,(2M+NH4)+,3.631856,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M426T832,426.3080663,832.0791321,NA,3,3,Sinapoylspermine,70185-65-8,HMDB0033479,NA,HMDB0033479,(M+NH4)+,1.197819,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T746,426.9726488,745.833252,NA,3,3,"[3-(3,5,6,7-tetrahydroxy-4-oxo-4H-chromen-2-yl)phenyl]oxidanesulfonic acid",NA,HMDB0125318,NA,HMDB0125318,(M-H+2Na)+,4.405678,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T431,427.1567426,431.4734802,NA,3,3,Diethyl oxalpropionate,759-65-9,HMDB0032306,C04067,HMDB0032306,(2M+Na)+,1.883421,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T327,427.1389937,327.497345,NA,3,3,3-O-Methylglycyrol,23013-85-6,HMDB0033883,NA,HMDB0033883,(M+HCOO+2H)+,0.4807054,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T530,427.1743352,530.1452026,NA,3,3,Laccarin,175669-28-0,HMDB0041440,NA,HMDB0041440,(2M+K)+,0.1867996,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T739,427.2322228,738.9685974,NA,3,3,Neryl rhamnosyl-glucoside,84534-31-6,HMDB0029349,NA,HMDB0029349,(M+H-2H2O)+,0.8768908,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T615,427.1365398,615.1118774,NA,3,3,beta-D-Glucopyranosyl-11-hydroxyjasmonic acid,NA,HMDB0039964,NA,HMDB0039964,(M+K)+,0.0171046,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T685,427.1972111,685.0753174,NA,3,3,Mitoxantrone,65271-80-9,HMDB0015335,C11195,HMDB0015335,(M+H-H2O)+,0.8744158,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T171,427.1753582,171.132843,NA,3,3,Garcinone A,76996-29-7,HMDB0029509,NA,HMDB0029509,(M+HCOO+2H)+,0.4314902,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T966,427.2359294,966.1927795,NA,3,3,Murrayanol,144525-81-5,HMDB0040698,NA,HMDB0040698,(M+CH3CN+Na)+,0.7027101,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T814,427.3889615,814.4727783,NA,3,3,5-Methyl-5-pentacosanol,NA,HMDB0032642,NA,HMDB0032642,(M-H+2Na)+,0.4566098,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T954,427.3028125,953.7614746,NA,3,3,Guanadrel Sulfate,22195-34-2,HMDB0014371,C07035,HMDB0014371,(2M+H)+,0.1375278,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M427T694,427.2836862,694.4155579,NA,3,3,Lucidenic acid M,110241-33-3,HMDB0035973,NA,HMDB0035973,(M+H-2H2O)+,1.293932,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T342,428.0510339,342.3380737,NA,3,3,Butoconazole,64872-77-1,HMDB0014777,C08065,HMDB0014777,(M+NH4)+,1.561648,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T604,428.1030666,603.5936279,NA,3,3,Tamibarotene,94497-51-5,HMDB0015605,C12864,HMDB0015605,(M-H+2K)+,1.221503,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T694,428.2005669,694.1829224,NA,3,3,Clocortolone,34097-16-0,HMDB0014976,NA,HMDB0014976,(M+NH4)+,1.521726,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T504,428.1911896,504.1225433,NA,3,3,Methylsyringin,139742-20-4,HMDB0039570,NA,HMDB0039570,(M+CH3CN+H)+,0.6838768,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T740,428.2278913,739.8704834,NA,3,3,Corchoionol C 9-glucoside,NA,HMDB0029772,NA,HMDB0029772,(M+CH3CN+H)+,0.05455973,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T183,428.1429286,182.9338684,NA,3,3,Rosuvastatin 5 S-lactone,NA,HMDB0060941,NA,HMDB0060941,(M+H-2H2O)+,2.081669,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T100,428.1757082,99.5014801,NA,3,3,Toremifene,89778-26-7,HMDB0014679,C08166,HMDB0014679,(M+Na)+,1.088268,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T631,428.2099812,630.8914795,NA,3,3,Eremopetasitenin C3,NA,HMDB0032772,NA,HMDB0032772,(M+NH4)+,0.5328741,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T568,428.191222,568.4638672,NA,3,3,Methylsyringin,139742-20-4,HMDB0039570,NA,HMDB0039570,(M+CH3CN+H)+,0.6082096,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T425,428.1662392,424.6892395,NA,3,3,Tetrahydrofolic acid,135-16-0,HMDB0001846,C00101,HMDB0001846,(M+H-H2O)+,3.368558,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T275,428.1934403,275.3096313,NA,3,3,Butyl 3-O-caffeoylquinate,132741-56-1,HMDB0034588,NA,HMDB0034588,(M+NH4)+,4.338857,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M428T764,428.300285,763.9784241,NA,3,3,Glycerol trihexanoate,621-70-5,HMDB0031125,NA,HMDB0031125,(M+CH3CN+H)+,0.8264015,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T800,428.8908474,800.0895386,NA,1,3,Platinum,6/4/7440,HMDB0013671,NA,HMDB0013671,(2M+K)+,4.433524,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T180,429.0448151,180.1445618,NA,3,3,Cotinine glucuronide,139427-57-9,HMDB0001013,NA,HMDB0001013,(M-H+2K)+,3.11367,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T443,429.1100236,443.3854828,NA,3,3,Mesuagin,21721-08-4,HMDB0035876,NA,HMDB0035876,(M+K)+,0.2325418,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T622,429.1731297,621.8200989,NA,3,3,Eremopetasitenin B2,189100-15-0,HMDB0030901,NA,HMDB0030901,(M+H-2H2O)+,0.3626322,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T358,429.0966734,357.5616302,NA,3,3,fluorobenzoylpropionic acid,84313-94-0,HMDB0060951,NA,HMDB0060951,(2M+H)+,2.499055,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T288,429.1433336,287.8538666,NA,3,3,Farnesyl pyrophosphate,13058-04-3,HMDB0000961,C00448,HMDB0000961,(M+HCOO+2H)+,1.150287,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T740,429.2269923,739.5803833,NA,3,3,Testosterone glucuronide,1180-25-2,HMDB0003193,C11134,HMDB0003193,(M+H-2H2O)+,0.2931502,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T537,429.2114163,537.3625793,NA,3,3,Linalool oxide D 3-[apiosyl-(1->6)-glucoside],NA,HMDB0031367,NA,HMDB0031367,(M+H-2H2O)+,1.038402,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T462,429.1930773,461.7373657,NA,3,3,"1,20-Eicosanediol",7735-43-5,HMDB0040982,NA,HMDB0040982,(M-2H+3K)+,0.9396424,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M429T102,429.179156,101.6379547,NA,3,3,Carvedilol,72956-09-3,HMDB0015267,C06875,HMDB0015267,(M+Na)+,1.394919,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M430T800,429.8941598,800.357605,NA,1,3,Efavirenz,154598-52-4,HMDB0014763,C08088,HMDB0014763,(M-2H+3K)+,19.14671,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M430T380,430.1341781,379.9518127,NA,3,3,"3,4,5-trihydroxy-6-[2-hydroxy-4-(2-hydroxy-3-methoxy-3-oxopropyl)phenoxy]oxane-2-carboxylic acid",NA,HMDB0124952,NA,HMDB0124952,(M+CH3CN+H)+,0.4262949,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M430T482,430.1787917,482.2539673,NA,3,3,Glycyl-Methionine,NA,HMDB0028847,NA,HMDB0028847,(2M+NH4)+,0.3122609,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M430T276,430.1567513,276.4421387,NA,3,3,N-Acetyllactosamine,32181-59-2,HMDB0001542,C00611,HMDB0001542,(M+HCOO+2H)+,2.767951,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M430T640,430.2428735,639.5600281,NA,3,3,"5a,6a-Epoxy-7E-megastigmene-3a,9e-diol 3-glucoside",189351-14-2,HMDB0031676,NA,HMDB0031676,(M+CH3CN+H)+,1.497991,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M430T180,430.1984809,180.4659195,NA,3,3,Dicaffeoylputrescine,60422-23-3,HMDB0033467,NA,HMDB0033467,(M+NH4)+,2.660144,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M430T521,430.2646643,520.8045044,NA,3,3,Trandolapril-d5 Diketopiperazine,NA,HMDB0061178,NA,HMDB0061178,(M+NH4)+,12.65087,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M430T912,430.3886096,912.2130127,NA,2,3,MG(0:0/22:1(13Z)/0:0),NA,HMDB0011552,NA,HMDB0011552,(M+NH4)+,1.2789,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T800,430.887927,800.0873413,NA,1,3,Idoxuridine,54-42-2,HMDB0014394,NA,HMDB0014394,(M-H+2K)+,5.657833,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T375,431.062989,375.2177277,NA,3,3,Bumetanide,28395-03-1,HMDB0015024,NA,HMDB0015024,(M-2H+3Na)+,0.9199352,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T473_1,431.1519025,473.2054901,NA,3,3,Bakkenolide D,18456-03-6,HMDB0034998,NA,HMDB0034998,(M+Na)+,4.506954,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T574,431.1523202,573.857666,NA,3,3,Bakkenolide D,18456-03-6,HMDB0034998,NA,HMDB0034998,(M+Na)+,5.475749,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T657,431.2267762,657.3629456,NA,3,3,Bambuterol,81732-46-9,HMDB0015478,NA,HMDB0015478,(M+CH3CN+Na)+,0.5916771,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T753,431.2186773,753.1473999,NA,3,3,Roquefortine,58735-64-1,HMDB0030381,NA,HMDB0030381,(M+CH3CN+H)+,0.6903806,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T268,431.1403608,268.4096069,NA,3,3,Cis-stilbene oxide,NA,HMDB0059631,C16014,HMDB0059631,(2M+K)+,1.088305,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T134,431.1826417,133.9530334,NA,3,3,"(2E)-3-phenyl-1-[2,4,6-trihydroxy-3-(4-hydroxy-3-methylbut-2-en-1-yl)-5-(3-methylbut-2-en-1-yl)phenyl]prop-2-en-1-one",NA,HMDB0133051,NA,HMDB0133051,(M+Na)+,0.7706757,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T182,431.2004796,181.7590637,NA,3,3,"10,11-dihydro-20-trihydroxy-leukotriene B4",NA,HMDB0012503,NA,HMDB0012503,(M-H+2Na)+,2.954176,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T743,431.2982143,743.0010071,NA,3,3,Cholesterol sulfate,1256-86-6,HMDB0000653,C18043,HMDB0000653,(M+H-2H2O)+,1.005453,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T605,431.2989595,605.1398926,NA,3,3,Cholesterol sulfate,1256-86-6,HMDB0000653,C18043,HMDB0000653,(M+H-2H2O)+,2.733255,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M431T895,431.3514567,894.819519,NA,3,3,6-Deoxodolichosterone,87833-55-4,HMDB0034332,NA,HMDB0034332,(M+H-H2O)+,1.166854,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
