name,mz,rt,MS2.spectrum.name,Candidate.number,Identification,Level
M93T135,93.02623566,135.2778015,mz93.026203814134rt137.422806,1,Compound.name:PHENOL;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:RPLC_308;Adduct:(M-H)-;mz.error:20.91546;mz.match.score:0.7047125;RT.error:64.59837;RT.match.score:0.7729125;CE:NCE25;SS:0.7150707;Total.score:0.7269416;MS2.spectra.name:mz93.026203814134rt137.422806;Database:msDatabase_rplc0.0.1;Dataset.index:2,1
M384T313,384.1517257,312.5632782,NA,3,Compound.name:Propericiazine;CAS.ID:2622-26-6;HMDB.ID:HMDB0015546;KEGG.ID:NA;Lab.ID:HMDB0015546;Adduct:(M+F)-;mz.error: 8.393408;Database:HMDB.metabolite.data{}Compound.name:Curcumin;CAS.ID:458-37-7;HMDB.ID:HMDB0002269;KEGG.ID:C10443;Lab.ID:HMDB0002269;Adduct:(M+NH4-2H)-;mz.error:16.093320;Database:HMDB.metabolite.data{}Compound.name:Integrin;CAS.ID:60791-49-3;HMDB.ID:HMDB0029486;KEGG.ID:NA;Lab.ID:HMDB0029486;Adduct:(M+NH4-2H)-;mz.error:16.093320;Database:HMDB.metabolite.data,3
M384T140,384.1519293,140.1420898,NA,3,Compound.name:Propericiazine;CAS.ID:2622-26-6;HMDB.ID:HMDB0015546;KEGG.ID:NA;Lab.ID:HMDB0015546;Adduct:(M+F)-;mz.error: 7.884408;Database:HMDB.metabolite.data{}Compound.name:Curcumin;CAS.ID:458-37-7;HMDB.ID:HMDB0002269;KEGG.ID:C10443;Lab.ID:HMDB0002269;Adduct:(M+NH4-2H)-;mz.error:16.602320;Database:HMDB.metabolite.data{}Compound.name:Integrin;CAS.ID:60791-49-3;HMDB.ID:HMDB0029486;KEGG.ID:NA;Lab.ID:HMDB0029486;Adduct:(M+NH4-2H)-;mz.error:16.602320;Database:HMDB.metabolite.data,3
M384T425,384.1771352,425.4192505,NA,3,Compound.name:N-Desmethyleletriptan;CAS.ID:NA;HMDB.ID:HMDB0013919;KEGG.ID:NA;Lab.ID:HMDB0013919;Adduct:(M+NH4-2H)-;mz.error: 4.96622;Database:HMDB.metabolite.data{}Compound.name:Brevianamide B;CAS.ID:38136-92-4;HMDB.ID:HMDB0030380;KEGG.ID:NA;Lab.ID:HMDB0030380;Adduct:(M+F)-;mz.error:10.73396;Database:HMDB.metabolite.data{}Compound.name:Thalicpureine;CAS.ID:218900-91-5;HMDB.ID:HMDB0033032;KEGG.ID:NA;Lab.ID:HMDB0033032;Adduct:(M-H)-;mz.error:11.21945;Database:HMDB.metabolite.data,3
M385T357,385.0901492,357.4732635,NA,3,"Compound.name:Glyceryl lactopalmitate;CAS.ID:1338-09-6;HMDB.ID:HMDB0032299;KEGG.ID:NA;Lab.ID:HMDB0032299;Adduct:(M-H2O-H)-;mz.error:6.26181;Database:HMDB.metabolite.data{}Compound.name:3,4,5-trihydroxy-6-{3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy}oxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0128510;KEGG.ID:NA;Lab.ID:HMDB0128510;Adduct:(M-H2O-H)-;mz.error:6.70756;Database:HMDB.metabolite.data{}Compound.name:6-{4-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0128511;KEGG.ID:NA;Lab.ID:HMDB0128511;Adduct:(M-H2O-H)-;mz.error:6.70756;Database:HMDB.metabolite.data",3
M385T286,385.0678458,285.5965881,NA,3,"Compound.name:5,6-Dihydroxyindole-2-carboxylic acid;CAS.ID:4790-08-3;HMDB.ID:HMDB0001253;KEGG.ID:C04185;Lab.ID:HMDB0001253;Adduct:(2M-H)-;mz.error:0.325915;Database:HMDB.metabolite.data{}Compound.name:L-dopachromate;CAS.ID:NA;HMDB.ID:HMDB0062804;KEGG.ID:C15566;Lab.ID:HMDB0062804;Adduct:(2M-H)-;mz.error:0.325915;Database:HMDB.metabolite.data{}Compound.name:L-Dopachrome;CAS.ID:89762-39-0;HMDB.ID:HMDB0001430;KEGG.ID:C01693;Lab.ID:HMDB0001430;Adduct:(2M-H)-;mz.error:0.325955;Database:HMDB.metabolite.data",3
M385T432,385.0902617,432.0891571,NA,3,"Compound.name:3,4,5-trihydroxy-6-{3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy}oxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0128510;KEGG.ID:NA;Lab.ID:HMDB0128510;Adduct:(M-H2O-H)-;mz.error:6.42631;Database:HMDB.metabolite.data{}Compound.name:6-{4-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0128511;KEGG.ID:NA;Lab.ID:HMDB0128511;Adduct:(M-H2O-H)-;mz.error:6.42631;Database:HMDB.metabolite.data{}Compound.name:3,4,5-trihydroxy-6-[2-(1-hydroxy-2-oxo-2-phenylethyl)phenoxy]oxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0135191;KEGG.ID:NA;Lab.ID:HMDB0135191;Adduct:(M-H2O-H)-;mz.error:6.42631;Database:HMDB.metabolite.data",3
M385T517,385.0792482,516.862854,NA,3,"Compound.name:6-[4-(2-carboxy-2-oxoethyl)-2-methoxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0126593;KEGG.ID:NA;Lab.ID:HMDB0126593;Adduct:(M-H)-;mz.error:4.092;Database:HMDB.metabolite.data{}Compound.name:3,4,5-trihydroxy-6-{[3-(4-hydroxy-3-methoxyphenyl)-2-oxopropanoyl]oxy}oxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0126594;KEGG.ID:NA;Lab.ID:HMDB0126594;Adduct:(M-H)-;mz.error:4.092;Database:HMDB.metabolite.data{}Compound.name:6-[5-(2-carboxyeth-1-en-1-yl)-2-hydroxy-3-methoxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0127963;KEGG.ID:NA;Lab.ID:HMDB0127963;Adduct:(M-H)-;mz.error:4.092;Database:HMDB.metabolite.data",3
M385T142,385.1010927,142.0084763,NA,3,Compound.name:Atovaquone;CAS.ID:95233-18-4;HMDB.ID:HMDB0015249;KEGG.ID:C06835;Lab.ID:HMDB0015249;Adduct:(M+F)-;mz.error:0.1987025;Database:HMDB.metabolite.data{}Compound.name:Sulfinpyrazone;CAS.ID:57-96-5;HMDB.ID:HMDB0015269;KEGG.ID:C07317;Lab.ID:HMDB0015269;Adduct:(M-H2O-H)-;mz.error:1.1762650;Database:HMDB.metabolite.data{}Compound.name:6-Hydroxy-R-acenocoumarol;CAS.ID:NA;HMDB.ID:HMDB0060882;KEGG.ID:NA;Lab.ID:HMDB0060882;Adduct:(M+NH4-2H)-;mz.error:7.6478475;Database:HMDB.metabolite.data,3
M385T605,385.1683852,604.5848389,NA,3,Compound.name:Diacetoxyscirpenol;CAS.ID:2270-40-8;HMDB.ID:HMDB0035104;KEGG.ID:C09662;Lab.ID:HMDB0035104;Adduct:(M+F)-;mz.error:4.080035;Database:HMDB.metabolite.data{}Compound.name:4-Acetyl-2-prenylphenol glucoside;CAS.ID:NA;HMDB.ID:HMDB0038282;KEGG.ID:NA;Lab.ID:HMDB0038282;Adduct:(M+F)-;mz.error:4.080035;Database:HMDB.metabolite.data{}Compound.name:Secoeremopetasitolide A;CAS.ID:178402-70-5;HMDB.ID:HMDB0041364;KEGG.ID:NA;Lab.ID:HMDB0041364;Adduct:(M+F)-;mz.error:4.080035;Database:HMDB.metabolite.data,3
M385T882,385.1901466,881.6703491,NA,3,"Compound.name:Amisulpride;CAS.ID:53583-79-2;HMDB.ID:HMDB0015633;KEGG.ID:NA;Lab.ID:HMDB0015633;Adduct:(M+NH4-2H)-;mz.error:3.451142;Database:HMDB.metabolite.data{}Compound.name:Flunarizine;CAS.ID:52468-60-7;HMDB.ID:HMDB0015589;KEGG.ID:NA;Lab.ID:HMDB0015589;Adduct:(M-H2O-H)-;mz.error:4.103370;Database:HMDB.metabolite.data{}Compound.name:(2R,6x)-7-Methyl-3-methylene-1,2,6,7-octanetetrol 2-glucoside;CAS.ID:219814-32-1;HMDB.ID:HMDB0033216;KEGG.ID:NA;Lab.ID:HMDB0033216;Adduct:(M+F)-;mz.error:5.660105;Database:HMDB.metabolite.data",3
M385T152,385.1718739,152.4235077,NA,3,Compound.name:7-Hydroxydehydroglaucine;CAS.ID:NA;HMDB.ID:HMDB0033084;KEGG.ID:NA;Lab.ID:HMDB0033084;Adduct:(M+NH4-2H)-;mz.error:12.62238;Database:HMDB.metabolite.data{}Compound.name:Romucosine D;CAS.ID:356048-26-5;HMDB.ID:HMDB0036765;KEGG.ID:NA;Lab.ID:HMDB0036765;Adduct:(M+NH4-2H)-;mz.error:12.62238;Database:HMDB.metabolite.data{}Compound.name:Diacetoxyscirpenol;CAS.ID:2270-40-8;HMDB.ID:HMDB0035104;KEGG.ID:C09662;Lab.ID:HMDB0035104;Adduct:(M+F)-;mz.error:12.80178;Database:HMDB.metabolite.data,3
M385T389,385.1720036,388.5788269,NA,3,Compound.name:7-Hydroxydehydroglaucine;CAS.ID:NA;HMDB.ID:HMDB0033084;KEGG.ID:NA;Lab.ID:HMDB0033084;Adduct:(M+NH4-2H)-;mz.error:12.29813;Database:HMDB.metabolite.data{}Compound.name:Romucosine D;CAS.ID:356048-26-5;HMDB.ID:HMDB0036765;KEGG.ID:NA;Lab.ID:HMDB0036765;Adduct:(M+NH4-2H)-;mz.error:12.29813;Database:HMDB.metabolite.data{}Compound.name:Diacetoxyscirpenol;CAS.ID:2270-40-8;HMDB.ID:HMDB0035104;KEGG.ID:C09662;Lab.ID:HMDB0035104;Adduct:(M+F)-;mz.error:13.12603;Database:HMDB.metabolite.data,3
M386T262,386.0872069,261.6109619,NA,3,"Compound.name:15,17-dihydroxy-11,18-dimethoxy-6,8,20-trioxapentacyclo[10.8.0.0?,<U+2079>.0?,7.0?4,?<U+2079>]icosa-1(12),2(9),4,10,14(19),15,17-heptaen-13-one;CAS.ID:NA;HMDB.ID:HMDB0128900;KEGG.ID:NA;Lab.ID:HMDB0128900;Adduct:(M+NH4-2H)-;mz.error:2.401277;Database:HMDB.metabolite.data{}Compound.name:15,18-dihydroxy-11,17-dimethoxy-6,8,20-trioxapentacyclo[10.8.0.0?,<U+2079>.0?,7.0?4,?<U+2079>]icosa-1(12),2(9),4,10,14(19),15,17-heptaen-13-one;CAS.ID:NA;HMDB.ID:HMDB0128901;KEGG.ID:NA;Lab.ID:HMDB0128901;Adduct:(M+NH4-2H)-;mz.error:2.401277;Database:HMDB.metabolite.data{}Compound.name:11,15-dihydroxy-17,18-dimethoxy-6,8,20-trioxapentacyclo[10.8.0.0?,<U+2079>.0?,7.0?4,?<U+2079>]icosa-1(12),2(9),4,10,14(19),15,17-heptaen-13-one;CAS.ID:NA;HMDB.ID:HMDB0128902;KEGG.ID:NA;Lab.ID:HMDB0128902;Adduct:(M+NH4-2H)-;mz.error:2.401277;Database:HMDB.metabolite.data",3
M386T592,386.1538955,591.6630859,NA,3,Compound.name:Murrayazolinine;CAS.ID:49620-01-1;HMDB.ID:HMDB0030183;KEGG.ID:NA;Lab.ID:HMDB0030183;Adduct:(M+K-2H)-;mz.error:2.790967;Database:HMDB.metabolite.data{}Compound.name:Mahanimbinine;CAS.ID:30048-24-9;HMDB.ID:HMDB0030226;KEGG.ID:NA;Lab.ID:HMDB0030226;Adduct:(M+K-2H)-;mz.error:2.790967;Database:HMDB.metabolite.data{}Compound.name:Tryptophyl-Tyrosine;CAS.ID:NA;HMDB.ID:HMDB0029095;KEGG.ID:NA;Lab.ID:HMDB0029095;Adduct:(M+F)-;mz.error:4.473313;Database:HMDB.metabolite.data,3
M386T496,386.127336,495.8362122,NA,3,Compound.name:Demethoxyfumitremorgin C;CAS.ID:NA;HMDB.ID:HMDB0029565;KEGG.ID:NA;Lab.ID:HMDB0029565;Adduct:(M+K-2H)-;mz.error:0.7274875;Database:HMDB.metabolite.data{}Compound.name:N-desalkyludenafil;CAS.ID:NA;HMDB.ID:HMDB0061071;KEGG.ID:NA;Lab.ID:HMDB0061071;Adduct:(M-H2O-H)-;mz.error:4.5973475;Database:HMDB.metabolite.data{}Compound.name:8'-Episesaminone;CAS.ID:NA;HMDB.ID:HMDB0031941;KEGG.ID:NA;Lab.ID:HMDB0031941;Adduct:(M+NH4-2H)-;mz.error:6.9576750;Database:HMDB.metabolite.data,3
M386T380,386.0936297,379.8144989,NA,3,"Compound.name:4-O-alpha-D-Galactopyranuronosyl-D-galacturonic acid;CAS.ID:5894-59-7;HMDB.ID:HMDB0039721;KEGG.ID:C02273;Lab.ID:HMDB0039721;Adduct:(M+NH4-2H)-;mz.error:1.027405;Database:HMDB.metabolite.data{}Compound.name:Pefloxacin N-oxide;CAS.ID:NA;HMDB.ID:HMDB0060613;KEGG.ID:NA;Lab.ID:HMDB0060613;Adduct:(M+K-2H)-;mz.error:3.113380;Database:HMDB.metabolite.data{}Compound.name:{[1-(3-methoxyphenyl)-3-(2,4,6-trihydroxyphenyl)propan-2-yl]oxy}sulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0127782;KEGG.ID:NA;Lab.ID:HMDB0127782;Adduct:(M+NH4-2H)-;mz.error:5.227465;Database:HMDB.metabolite.data",3
M386T698,386.1723601,697.9749146,NA,3,Compound.name:Imidapril;CAS.ID:89371-37-9;HMDB.ID:HMDB0041907;KEGG.ID:NA;Lab.ID:HMDB0041907;Adduct:(M-H2O-H)-;mz.error:0.6862225;Database:HMDB.metabolite.data{}Compound.name:Thioridazine;CAS.ID:50-52-2;HMDB.ID:HMDB0014817;KEGG.ID:NA;Lab.ID:HMDB0014817;Adduct:(M+NH4-2H)-;mz.error:1.7003050;Database:HMDB.metabolite.data{}Compound.name:5-O-Desmethyldonepezil;CAS.ID:NA;HMDB.ID:HMDB0013958;KEGG.ID:NA;Lab.ID:HMDB0013958;Adduct:(M+Na-2H)-;mz.error:3.5840875;Database:HMDB.metabolite.data,3
M386T152,386.1050689,152.4959412,NA,3,"Compound.name:2-(acetylamino)-1,5-anhydro-2-deoxy-3-O-b-D-galactopyranosyl-D-arabino-Hex-1-enitol;CAS.ID:868264-15-7;HMDB.ID:HMDB0002278;KEGG.ID:NA;Lab.ID:HMDB0002278;Adduct:(M+Na-2H)-;mz.error:4.567652;Database:HMDB.metabolite.data{}Compound.name:2-(acetylamino)-1,5-anhydro-2-deoxy-4-O-b-D-galactopyranosyl-D-arabino-Hex-1-enitol;CAS.ID:868264-13-5;HMDB.ID:HMDB0002282;KEGG.ID:NA;Lab.ID:HMDB0002282;Adduct:(M+Na-2H)-;mz.error:4.567652;Database:HMDB.metabolite.data{}Compound.name:Remoxipride;CAS.ID:80125-14-0;HMDB.ID:HMDB0014553;KEGG.ID:NA;Lab.ID:HMDB0014553;Adduct:(M+NH4-2H)-;mz.error:8.590897;Database:HMDB.metabolite.data",3
M387T253,386.9935852,252.6400604,NA,3,"Compound.name:Lornoxicam;CAS.ID:70374-39-9;HMDB.ID:HMDB0015666;KEGG.ID:NA;Lab.ID:HMDB0015666;Adduct:(M+NH4-2H)-;mz.error:14.59927;Database:HMDB.metabolite.data{}Compound.name:dUDP;CAS.ID:4208-67-7;HMDB.ID:HMDB0001000;KEGG.ID:C01346;Lab.ID:HMDB0001000;Adduct:(M-H)-;mz.error:15.99281;Database:HMDB.metabolite.data{}Compound.name:trans-Resveratrol 3,4'-disulfate;CAS.ID:NA;HMDB.ID:HMDB0041780;KEGG.ID:NA;Lab.ID:HMDB0041780;Adduct:(M-H)-;mz.error:21.52959;Database:HMDB.metabolite.data",3
M387T607,387.1655113,606.8121948,NA,3,"Compound.name:beta-D-Glucopyranosyl-11-hydroxyjasmonic acid;CAS.ID:NA;HMDB.ID:HMDB0039964;KEGG.ID:NA;Lab.ID:HMDB0039964;Adduct:(M-H)-;mz.error:1.302985;Database:HMDB.metabolite.data{}Compound.name:7-Epi-12-hydroxyjasmonic acid glucoside;CAS.ID:124649-25-8;HMDB.ID:HMDB0040706;KEGG.ID:NA;Lab.ID:HMDB0040706;Adduct:(M-H)-;mz.error:1.302985;Database:HMDB.metabolite.data{}Compound.name:2-[4-(3-Hydroxypropyl)-2-methoxyphenoxy]-1,3-propanediol 1-xyloside;CAS.ID:NA;HMDB.ID:HMDB0041552;KEGG.ID:NA;Lab.ID:HMDB0041552;Adduct:(M-H)-;mz.error:1.302985;Database:HMDB.metabolite.data",3
M387T371,387.1120462,371.0310364,NA,3,Compound.name:3-O-Feruloylquinic acid;CAS.ID:62929-69-5;HMDB.ID:HMDB0030669;KEGG.ID:NA;Lab.ID:HMDB0030669;Adduct:(M+F)-;mz.error:6.034905;Database:HMDB.metabolite.data{}Compound.name:3-O-Caffeoyl-1-O-methylquinic acid;CAS.ID:NA;HMDB.ID:HMDB0039959;KEGG.ID:NA;Lab.ID:HMDB0039959;Adduct:(M+F)-;mz.error:6.034905;Database:HMDB.metabolite.data{}Compound.name:3-O-Caffeoyl-4-O-methylquinic acid;CAS.ID:NA;HMDB.ID:HMDB0039960;KEGG.ID:NA;Lab.ID:HMDB0039960;Adduct:(M+F)-;mz.error:6.034905;Database:HMDB.metabolite.data,3
M387T448,387.1292253,448.4059143,NA,3,Compound.name:4-Aminohippuric acid;CAS.ID:61-78-9;HMDB.ID:HMDB0001867;KEGG.ID:D06890 ;Lab.ID:HMDB0001867;Adduct:(2M-H)-;mz.error: 4.39773;Database:HMDB.metabolite.data{}Compound.name:Pyridylacetylglycine;CAS.ID:NA;HMDB.ID:HMDB0059723;KEGG.ID:NA;Lab.ID:HMDB0059723;Adduct:(2M-H)-;mz.error: 4.39773;Database:HMDB.metabolite.data{}Compound.name:Curcumin;CAS.ID:458-37-7;HMDB.ID:HMDB0002269;KEGG.ID:C10443;Lab.ID:HMDB0002269;Adduct:(M+F)-;mz.error:10.84232;Database:HMDB.metabolite.data,3
M387T249,387.0792179,249.2044983,NA,3,Compound.name:D-Glucuronic acid;CAS.ID:6556-12-3;HMDB.ID:HMDB0000127;KEGG.ID:C00191;Lab.ID:HMDB0000127;Adduct:(2M-H)-;mz.error:3.03138;Database:HMDB.metabolite.data{}Compound.name:Galacturonic acid;CAS.ID:14982-50-4;HMDB.ID:HMDB0002545;KEGG.ID:C08348;Lab.ID:HMDB0002545;Adduct:(2M-H)-;mz.error:3.03138;Database:HMDB.metabolite.data{}Compound.name:Iduronic acid;CAS.ID:3402-98-0;HMDB.ID:HMDB0002704;KEGG.ID:C06472;Lab.ID:HMDB0002704;Adduct:(2M-H)-;mz.error:3.03138;Database:HMDB.metabolite.data,3
M387T112,387.0440604,111.7771568,NA,3,Compound.name:Methyl 1-(1-propenylthio)propyl disulfide;CAS.ID:126876-23-1;HMDB.ID:HMDB0033043;KEGG.ID:NA;Lab.ID:HMDB0033043;Adduct:(2M-H)-;mz.error:0.411590;Database:HMDB.metabolite.data{}Compound.name:(-)-1-(Methylthio)propyl 1-propenyl disulfide;CAS.ID:NA;HMDB.ID:HMDB0034440;KEGG.ID:NA;Lab.ID:HMDB0034440;Adduct:(2M-H)-;mz.error:0.411590;Database:HMDB.metabolite.data{}Compound.name:Penicillin V;CAS.ID:87-08-1;HMDB.ID:HMDB0014561;KEGG.ID:C08126;Lab.ID:HMDB0014561;Adduct:(M+K-2H)-;mz.error:4.545035;Database:HMDB.metabolite.data,3
M388T332,388.0962745,331.6272583,NA,3,Compound.name:Cefprozil;CAS.ID:92665-29-7;HMDB.ID:HMDB0015281;KEGG.ID:C06888;Lab.ID:HMDB0015281;Adduct:(M-H)-;mz.error: 2.417308;Database:HMDB.metabolite.data{}Compound.name:Sitagliptin;CAS.ID:486460-32-6;HMDB.ID:HMDB0015390;KEGG.ID:NA;Lab.ID:HMDB0015390;Adduct:(M-H2O-H)-;mz.error: 9.762143;Database:HMDB.metabolite.data{}Compound.name:Tripamide;CAS.ID:73803-48-2;HMDB.ID:HMDB0042054;KEGG.ID:NA;Lab.ID:HMDB0042054;Adduct:(M+F)-;mz.error:14.961455;Database:HMDB.metabolite.data,3
M388T553,388.078917,553.3929443,NA,3,Compound.name:Tazarotene;CAS.ID:118292-40-3;HMDB.ID:HMDB0014937;KEGG.ID:C12531;Lab.ID:HMDB0014937;Adduct:(M+K-2H)-;mz.error: 2.543472;Database:HMDB.metabolite.data{}Compound.name:Lansoprazole;CAS.ID:103577-45-3;HMDB.ID:HMDB0005008;KEGG.ID:C01594;Lab.ID:HMDB0005008;Adduct:(M+F)-;mz.error:10.337470;Database:HMDB.metabolite.data{}Compound.name:3-Methylbutyl glucosinolate;CAS.ID:76265-22-0;HMDB.ID:HMDB0038412;KEGG.ID:NA;Lab.ID:HMDB0038412;Adduct:(M-H)-;mz.error:11.985702;Database:HMDB.metabolite.data,3
M388T488,388.0961008,488.0486298,NA,3,Compound.name:Cefprozil;CAS.ID:92665-29-7;HMDB.ID:HMDB0015281;KEGG.ID:C06888;Lab.ID:HMDB0015281;Adduct:(M-H)-;mz.error: 2.851558;Database:HMDB.metabolite.data{}Compound.name:Sitagliptin;CAS.ID:486460-32-6;HMDB.ID:HMDB0015390;KEGG.ID:NA;Lab.ID:HMDB0015390;Adduct:(M-H2O-H)-;mz.error:10.196393;Database:HMDB.metabolite.data{}Compound.name:Tripamide;CAS.ID:73803-48-2;HMDB.ID:HMDB0042054;KEGG.ID:NA;Lab.ID:HMDB0042054;Adduct:(M+F)-;mz.error:14.527205;Database:HMDB.metabolite.data,3
M388T111,388.0648218,110.6177902,NA,3,Compound.name:N-Acetylneuraminic acid 9-phosphate;CAS.ID:37992-17-9;HMDB.ID:HMDB0004381;KEGG.ID:C06241;Lab.ID:HMDB0004381;Adduct:(M-H)-;mz.error:0.4745525;Database:HMDB.metabolite.data{}Compound.name:N-Acetylneuraminate 9-phosphate;CAS.ID:NA;HMDB.ID:HMDB0006268;KEGG.ID:C06241;Lab.ID:HMDB0006268;Adduct:(M-H)-;mz.error:0.4745525;Database:HMDB.metabolite.data{}Compound.name:Xanthurenate-8-O-beta-D-glucoside;CAS.ID:97451-32-6;HMDB.ID:HMDB0013118;KEGG.ID:NA;Lab.ID:HMDB0013118;Adduct:(M+Na-2H)-;mz.error:0.5233675;Database:HMDB.metabolite.data,3
M388T607,388.1799388,606.8251953,NA,3,Compound.name:Trimetrexate;CAS.ID:52128-35-5;HMDB.ID:HMDB0015288;KEGG.ID:C11154;Lab.ID:HMDB0015288;Adduct:(M+F)-;mz.error:2.372933;Database:HMDB.metabolite.data{}Compound.name:Roquefortine;CAS.ID:58735-64-1;HMDB.ID:HMDB0030381;KEGG.ID:NA;Lab.ID:HMDB0030381;Adduct:(M-H)-;mz.error:5.159487;Database:HMDB.metabolite.data{}Compound.name:Tetrahydrocurcumin;CAS.ID:36062-04-1;HMDB.ID:HMDB0005789;KEGG.ID:NA;Lab.ID:HMDB0005789;Adduct:(M+NH4-2H)-;mz.error:8.375750;Database:HMDB.metabolite.data,3
M388T441,388.1513658,440.500824,NA,3,Compound.name:Dipivefrin;CAS.ID:52365-63-6;HMDB.ID:HMDB0014592;KEGG.ID:C06963;Lab.ID:HMDB0014592;Adduct:(M+K-2H)-;mz.error: 4.518107;Database:HMDB.metabolite.data{}Compound.name:Trifluoperazine;CAS.ID:117-89-5;HMDB.ID:HMDB0014969;KEGG.ID:C07168;Lab.ID:HMDB0014969;Adduct:(M-H2O-H)-;mz.error:12.406780;Database:HMDB.metabolite.data{}Compound.name:7-Hydroxydehydroglaucine;CAS.ID:NA;HMDB.ID:HMDB0033084;KEGG.ID:NA;Lab.ID:HMDB0033084;Adduct:(M+F)-;mz.error:12.892627;Database:HMDB.metabolite.data,3
M389T574,389.0909136,574.0427856,NA,3,Compound.name:Moschamine;CAS.ID:68573-23-9;HMDB.ID:HMDB0032759;KEGG.ID:NA;Lab.ID:HMDB0032759;Adduct:(M+K-2H)-;mz.error:0.016155;Database:HMDB.metabolite.data{}Compound.name:4-Methoxybenzenepropanol 1-(2-sulfoglucoside);CAS.ID:217971-99-8;HMDB.ID:HMDB0034757;KEGG.ID:NA;Lab.ID:HMDB0034757;Adduct:(M-H2O-H)-;mz.error:0.510195;Database:HMDB.metabolite.data{}Compound.name:5-Hydroxy-6-methoxycoumarin 7-glucoside;CAS.ID:141238-32-6;HMDB.ID:HMDB0039774;KEGG.ID:NA;Lab.ID:HMDB0039774;Adduct:(M+F)-;mz.error:5.042010;Database:HMDB.metabolite.data,3
M389T120,389.0527645,119.8302765,NA,3,"Compound.name:2-O-Caffeoylhydroxycitric acid;CAS.ID:62345-87-3;HMDB.ID:HMDB0040572;KEGG.ID:NA;Lab.ID:HMDB0040572;Adduct:(M+F)-;mz.error:0.6330250;Database:HMDB.metabolite.data{}Compound.name:6-{[2-(2H-1,3-benzodioxol-5-yl)-2-oxoacetyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0129413;KEGG.ID:NA;Lab.ID:HMDB0129413;Adduct:(M+F)-;mz.error:0.6330725;Database:HMDB.metabolite.data{}Compound.name:3,4,5-trihydroxy-6-({8-methoxy-2-oxo-2H-furo[2,3-h]chromen-4-yl}oxy)oxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0135849;KEGG.ID:NA;Lab.ID:HMDB0135849;Adduct:(M-H2O-H)-;mz.error:3.5079125;Database:HMDB.metabolite.data",3
M389T685,389.1241111,684.5230713,NA,3,Compound.name:Ginkgolide A;CAS.ID:15291-75-5;HMDB.ID:HMDB0036862;KEGG.ID:C07601;Lab.ID:HMDB0036862;Adduct:(M-H2O-H)-;mz.error:0.053165;Database:HMDB.metabolite.data{}Compound.name:Torachrysone 8-glucoside;CAS.ID:64032-49-1;HMDB.ID:HMDB0038600;KEGG.ID:NA;Lab.ID:HMDB0038600;Adduct:(M-H2O-H)-;mz.error:0.053165;Database:HMDB.metabolite.data{}Compound.name:Marmesin galactoside;CAS.ID:156363-69-8;HMDB.ID:HMDB0041508;KEGG.ID:NA;Lab.ID:HMDB0041508;Adduct:(M-H2O-H)-;mz.error:0.053165;Database:HMDB.metabolite.data,3
M389T373,389.1085993,373.2598267,NA,3,"Compound.name:2,3,4,5,6-Penta-O-acetyl-D-glucose;CAS.ID:3891-59-6;HMDB.ID:HMDB0034223;KEGG.ID:NA;Lab.ID:HMDB0034223;Adduct:(M-H)-;mz.error: 0.780615;Database:HMDB.metabolite.data{}Compound.name:Monotropein;CAS.ID:5945-50-6;HMDB.ID:HMDB0035608;KEGG.ID:C09788;Lab.ID:HMDB0035608;Adduct:(M-H)-;mz.error: 0.780615;Database:HMDB.metabolite.data{}Compound.name:8'-Episesaminone;CAS.ID:NA;HMDB.ID:HMDB0031941;KEGG.ID:NA;Lab.ID:HMDB0031941;Adduct:(M+F)-;mz.error:11.115925;Database:HMDB.metabolite.data",3
